admin1,admin2,admin3,lon,lat,type_school,environment,name,postal_code,num_classrooms,num_sections,num students,num teachers,water,electricity,num_latrines,tower_dist,tower_type_service,tower_type,tower_code,tower_latitude,tower_longitude
02-Hodh Gharbi,Tintane,Dev-a,-10.41594,16.42857,Public,Rural,مدرسةعينالسلامه,2408042,3,3,133,2,1,0,0,18.97,2G,Tower1,MA2G0057,16.487658,-10.582796
02-Hodh Gharbi,Tintane,Dev-a,-10.76774,16.49739,Public,Rural,مدرسةولالصوفي,2408035,1,2,46,1,0,0,0,1.75,2G,Tower1,MR2G0130,16.5,-10.751556
02-Hodh Gharbi,Tintane,Egharghar,-10.60644,16.06523,Public,Rural,اصبيع,2407027,1,2,46,2,0,0,0,28.3,No Service,Tower1,MA2G0126,15.92285,-10.38701
02-Hodh Gharbi,Tintane,Egharghar,-10.35981,16.15152,Public,Rural,اقرقار1,2407044,2,4,109,2,1,0,0,25.59,No Service,Tower1,MA2G0126,15.92285,-10.38701
02-Hodh Gharbi,Tintane,Egharghar,-10.28095,16.14012,Public,Rural,الزمزم,2407019,1,2,43,1,0,0,0,26.31,No Service,Tower1,MA2G0058,16.3694,-10.2199
02-Hodh Gharbi,Tintane,Egharghar,-10.25825,16.29954,Public,Rural,حاسيالبركة,2407044,3,4,80,3,1,0,0,8.78,2G,Tower1,MA2G0058,16.3694,-10.2199
02-Hodh Gharbi,Tintane,Egharghar,-10.36389,16.34736,Public,Rural,حاسياهلاهمد,2407043,1,2,36,1,0,0,0,15.14,2G,Tower1,MR2G0132,16.378556,-10.22575
02-Hodh Gharbi,Tintane,Egharghar,-10.35981,16.15152,Public,Rural,مدرسةاغرغار3,2407033,2,2,37,1,0,0,0,25.59,No Service,Tower1,MA2G0126,15.92285,-10.38701
02-Hodh Gharbi,Tintane,Egharghar,-10.24983,16.18162,Public,Rural,مدرسةاكنىالمنى,2407032,2,3,95,2,1,0,0,21.12,No Service,Tower1,MA2G0058,16.3694,-10.2199
02-Hodh Gharbi,Tintane,Egharghar,-10.49679,16.1761,Public,Rural,مدرسةالبون,2407049,1,2,44,1,0,0,0,30.51,No Service,Tower1,MA2G0126,15.92285,-10.38701
02-Hodh Gharbi,Tintane,Egharghar,-10.59308,16.23704,Public,Rural,مدرسةالقبره,2407037,1,2,63,1,0,0,0,27.89,No Service,Tower1,MA2G0057,16.487658,-10.582796
02-Hodh Gharbi,Tintane,Egharghar,-10.59388,16.19613,Public,Rural,مدرسةاماكوينيته,2407036,1,2,35,1,0,0,0,32.44,No Service,Tower1,MA2G0057,16.487658,-10.582796
02-Hodh Gharbi,Tintane,Egharghar,-10.67728,16.06352,Public,Rural,مدرسةبركنى,2407043,1,2,74,1,0,0,0,34.75,No Service,Tower1,MA2G0126,15.92285,-10.38701
02-Hodh Gharbi,Tintane,Egharghar,-10.70075,16.11114,Public,Rural,مدرسةداراسلامه2,2407031,2,2,102,1,0,0,0,39.53,No Service,Tower1,MA2G0126,15.92285,-10.38701
02-Hodh Gharbi,Tintane,Hassi Abdallah,-9.996467,16.4553,Public,Rural,AGHROG,2402013,1,2,48,1,0,0,0,1.58,2G,Tower1,MC2G0197,16.4425,-9.99
02-Hodh Gharbi,Tintane,Hassi Abdallah,-9.92004,16.4092,Public,Rural,Hassi Abdallah,2402002,4,4,103,6,0,0,1,8.33,2G,Tower1,MC2G0197,16.4425,-9.99
02-Hodh Gharbi,Tintane,Hassi Abdallah,-9.989383,16.24055,Public,Rural,KEMBGREYV,2402014,1,2,51,1,0,0,0,22.46,No Service,Tower1,MC2G0197,16.4425,-9.99
02-Hodh Gharbi,Tintane,Hassi Abdallah,-10.17476,16.27057,Public,Rural,ابيرل,2402009,1,2,36,1,0,0,0,12,2G,Tower1,MA2G0058,16.3694,-10.2199
02-Hodh Gharbi,Tintane,Hassi Abdallah,-10.11453,16.23609,Public,Rural,المبرك,2402008,2,3,95,1,0,0,0,17.31,3G,Tower1,MR3G0035,16.380194,-10.1758
02-Hodh Gharbi,Tintane,Hassi Abdallah,-10.03278,16.34268,Public,Rural,حاسيمسعود,2402010,2,3,175,1,0,0,0,12,2G,Tower1,MC2G0197,16.4425,-9.99
02-Hodh Gharbi,Tintane,Hassi Abdallah,-10.04466,16.43019,Public,Urbain,ديدومةاغواليل,2402011,1,2,47,1,0,0,0,5.99,2G,Tower1,MC2G0197,16.4425,-9.99
02-Hodh Gharbi,Tintane,Hassi Abdallah,-9.98971,16.31383,Public,Rural,محماجيرب,2402005,1,2,23,1,0,0,0,14.31,2G,Tower1,MC2G0197,16.4425,-9.99
02-Hodh Gharbi,Tintane,Hassi Abdallah,-10.03332,16.21934,Public,Rural,مدرسةاماشكاك,2402006,1,2,51,1,0,0,0,23.43,No Service,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Lehreijat,-10.62283333,15.49021667,Public,Rural,DEBAYTEYDOUM,2405039,1,2,72,1,0,0,0,49.63,No Service,Tower1,MR2G0005,15.8561,-10.359722
02-Hodh Gharbi,Tintane,Lehreijat,-10.32105,15.530183,Public,Rural,GUADIR,2405019,1,1,40,1,0,0,0,19.1,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Lehreijat,-10.31925,15.4689,Public,Rural,LEMBEYDIAE,2405006,1,2,71,1,0,0,0,19.88,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Lehreijat,-10.435083,15.5575,Public,Rural,TEJEMOUNAYLIYAT,2405022,5,6,395,5,0,1,18,31.51,No Service,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Lehreijat,-10.5966,15.57097,Public,Rural,مدرسةدارالعلي,2405043,2,2,101,1,0,0,0,40.6,No Service,Tower1,MR2G0005,15.8561,-10.359722
02-Hodh Gharbi,Tintane,Tintane,-10.21975,16.36112,Public,Urbain,Ehel Jaafar,2401016,2,2,46,2,0,0,0,0.92,2G,Tower1,MA2G0058,16.3694,-10.2199
02-Hodh Gharbi,Tintane,Tintane,-10.09291,16.43053,Public,Rural,El wevigh 3,2401026,2,3,110,2,0,0,0,9.62,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.1921,16.382983,Public,Urbain,ELBONEYE(MOSaab),2401001,19,8,604,11,1,0,10,1.77,3G,Tower1,MR3G0035,16.380194,-10.1758
02-Hodh Gharbi,Tintane,Tintane,-10.194633,16.370867,Public,Urbain,ELHOUDA,2401002,1,2,18,1,0,0,0,2.26,3G,Tower1,MR3G0035,16.380194,-10.1758
02-Hodh Gharbi,Tintane,Tintane,-10.17065,16.395017,Privé,Urbain,ELISLAHRAID,2401002,3,5,66,5,1,1,2,1.15,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.16595,16.388217,Privé,Urbain,ELMOUHAMEDEYEELHADITHE,2401002,6,6,189,6,1,0,2,0.54,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.171733,16.382817,Privé,Urbain,ELVETEHELKHAS,2401002,3,6,241,9,1,1,0,0.24,3G,Tower1,MC3G0272,16.38436111,-10.17019444
02-Hodh Gharbi,Tintane,Tintane,-10.171183,16.385467,Public,Urbain,GHALED2,2401002,6,6,323,10,1,1,16,0.16,3G,Tower1,MC3G0272,16.38436111,-10.17019444
02-Hodh Gharbi,Tintane,Tintane,-10.191383,16.387267,Privé,Urbain,MALEKELBONEYE,2401001,3,6,117,5,0,0,0,1.84,3G,Tower1,MR3G0035,16.380194,-10.1758
02-Hodh Gharbi,Tintane,Tintane,-10.1584,16.384867,Privé,Urbain,MALEKSOUGHPRIVE,2401002,3,5,66,5,1,1,2,1.17,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.174133,16.393783,Privé,Urbain,MALKPRIVE,2401002,7,7,343,10,1,1,2,1.13,3G,Tower1,MC3G0272,16.38436111,-10.17019444
02-Hodh Gharbi,Tintane,Tintane,-10.178717,16.364667,Public,Urbain,TERHIL,2401002,2,2,72,2,0,0,10,1.75,3G,Tower1,MR3G0035,16.380194,-10.1758
02-Hodh Gharbi,Tintane,Tintane,-10.091967,16.43205,Public,Rural,TEWVIGH3,2401026,2,3,110,2,0,0,0,9.62,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.14565,16.392,Public,Urbain,TEYBA2,2401002,6,6,435,9,0,0,0,2.66,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.174083,16.402417,Public,Urbain,VAROUGH1,2401002,6,6,225,7,0,0,4,2.03,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.15055,16.379683,Public,Urbain,ZEHRA2,2401002,6,6,244,9,0,0,10,2.09,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.16085,16.39257,Public,Urbain,ازهراء1,2401002,6,6,241,9,0,0,0,1.26,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.10632,16.4172,Public,Rural,اشماط,2401022,3,3,77,3,0,0,0,7.64,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.17245,16.39423,Public,Urbain,الطيبة3,2401002,6,6,435,9,0,0,0,1.11,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.17716,16.39423,Public,Urbain,خالد1,2401002,6,6,198,8,0,0,4,1.33,3G,Tower1,MC3G0272,16.38436111,-10.17019444
02-Hodh Gharbi,Tintane,Tintane,-10.14612,16.39185,Public,Urbain,مجرسةتبر,2401002,1,2,52,3,0,0,0,2.61,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Tintane,-10.13579,16.36368,Public,Urbain,مدرسةليبه,2401020,5,6,287,4,1,0,0,4.28,3G,Tower1,MA3G0081,16.3847,-10.1694
02-Hodh Gharbi,Tintane,Touil,-10.1874,15.58735,Public,Rural,ACHWEYEF2,2404045,1,2,27,1,0,0,0,8.46,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Touil,-10.19403,15.60506,Public,Rural,اشويف1,2404044,2,2,101,1,0,0,0,10.5,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Touil,-9.97321,15.54907,Public,Rural,البظ,2404031,2,3,117,1,0,0,0,16.92,2G,Tower1,MA2G0172,15.50558,-9.82191
02-Hodh Gharbi,Tintane,Touil,-10.14352,15.52354,Public,Urbain,الطارق,2404001,6,6,464,6,1,1,2,0.13,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Touil,-9.96236,15.57193,Public,Rural,مدرةالصط,2404016,2,2,33,1,0,0,0,16.76,2G,Tower1,MA2G0172,15.50558,-9.82191
02-Hodh Gharbi,Tintane,Touil,-10.14595,15.60492,Public,Rural,مدرسةابلكدور,2404043,1,2,0,1,0,0,0,8.95,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Touil,-10.12431,15.46503,Public,Rural,مدرسةالمدينة2,2404002,2,2,119,1,0,0,1,6.91,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Touil,-10.00067,15.46654,Public,Rural,مدرسةتيشط1,2404018,2,2,110,1,0,0,0,16.55,2G,Tower1,MA2G0171,15.52452,-10.14291
02-Hodh Gharbi,Tintane,Touil,-10.05494,15.60328,Public,Rural,مدرسةكرمو,2404032,1,3,61,1,0,0,0,12.86,2G,Tower1,MA2G0171,15.52452,-10.14291
03-Assaba,Barkeiwel,Barkeiwel,-12.44409,16.65794,Public,Rural,Ecolecheikhelbeida,3101032,1,2,98,1,0,0,0,6.02,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Barkeiwel,-12.44409,16.65794,Public,Urbain,Ecoleelwowz,3101004,8,8,503,11,0,0,5,6.02,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Barkeiwel,-12.31843,16.72719,Public,Rural,Ecoletwichitt1,3101013,2,3,247,2,0,0,0,21.16,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Barkeiwel,-12.454183,16.652667,Public,Urbain,ELVOSE,3101004,8,8,503,11,0,0,5,4.89,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Bou Lahrath,-12.59632,16.7321,Public,Rural,Boulahrathe(2),3108046,6,6,247,6,1,0,4,4.39,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.57664,16.77076,Public,Rural,boulehrah1,3108048,5,6,181,6,1,0,8,0.47,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-13.01,16.68601667,Public,Rural,DEBAYBELKHEIR,3108041,1,2,53,1,0,0,0,6.45,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.62081,16.76157,Public,Rural,ecelchelketeeyche,3108003,1,2,44,1,0,0,0,4.37,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.65558,16.80519,Public,Rural,ecelenbeya,3108010,1,2,80,1,0,0,0,8.99,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.57018,16.76566,Public,Rural,Ecoledahrattawerware,3108021,1,2,73,1,0,0,0,1.13,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.62353,16.85561,Public,Rural,ecoledesweyih,3108016,2,3,141,2,0,0,0,10.72,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.64754,16.78537,Public,Rural,ecoledetembal+tevraghZeina,3108001,4,6,254,5,0,0,1,7.39,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.66225,16.78321,Public,Rural,ecoledetemballeljedida,3108008,1,2,70,1,0,0,1,8.87,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-12.48356,17.05829,Public,Rural,emreyde2,3108031,2,3,109,2,0,0,0,27.07,No Service,Tower1,MA2G0049,17.229937,-12.302891
03-Assaba,Barkeiwel,Bou Lahrath,-12.43694,16.91626,Public,Rural,feregerke,3108023,1,2,64,1,0,0,0,22.43,No Service,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,Bou Lahrath,-13.27943333,17.00061667,Public,Rural,MREIDE1,3108032,1,1,46,1,0,0,0,29.44,No Service,Tower1,MA2G0049,17.229937,-12.302891
03-Assaba,Barkeiwel,Bou Lahrath,-12.42502,17.09608,Public,Rural,OudeyeLemede,3108030,1,2,49,1,1,0,0,19.75,2G,Tower1,MA2G0049,17.229937,-12.302891
03-Assaba,Barkeiwel,Bou Lahrath,-13.58238333,16.72166667,Public,Rural,SEDRA,3108005,2,2,130,2,1,0,2,8.4,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,Daghveg,-13.5655,16.49868333,Public,Rural,CHELKHETTCHEWAWFA,3105019,2,3,124,2,0,0,0,17.65,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.39588,16.52746,Public,Rural,deski2,3105026,1,2,84,1,0,0,0,17.57,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.31658,16.44936,Public,Rural,ecelekreykel,3105044,1,2,100,1,0,0,0,29.66,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.40264,16.46093,Public,Rural,eceltyganye,3105035,2,4,180,2,0,0,0,23.45,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.25067,16.47046,Public,Rural,Ecoleadabayeoudeykelbe,3105507,1,2,86,1,0,0,0,33.24,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.47723,16.46559,Public,Rural,ecolededaghvegue,3105001,5,6,322,6,0,0,2,20.65,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.44386,16.52206,Public,Rural,ecoledediski(1),3105024,2,3,184,2,1,0,1,15.43,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.60307,16.47879,Public,Rural,Ecoleouldmoilid,3105008,3,6,245,3,0,0,0,19.94,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,Daghveg,-12.33881,16.39502,Public,Rural,Ecoleoumsourwale,3105041,1,2,74,1,0,0,0,33.15,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.37171,16.51649,Public,Rural,jewelecel,3105030,1,2,106,1,0,0,0,20.18,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.488217,16.5382,Public,Rural,MBAY,3105027,1,2,62,1,0,0,2,12.49,2G,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Daghveg,-12.40405,16.40725,Public,Rural,REDSE,3105039,1,2,33,1,0,0,0,28.87,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,El  Ghabra,-12.73216,16.50913,Public,Rural,bameyreecle,3106021,2,2,55,1,0,0,0,16.68,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.69224,16.58479,Public,Rural,bezoul1,3106014,3,5,225,3,0,0,0,7.29,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.71511,16.60165,Public,Rural,boubekge1,3106032,3,5,224,3,0,0,4,6.99,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.68903,16.64415,Public,Rural,ecolededebayeelghabra,3106010,2,2,86,2,0,0,0,2.13,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.67021,16.65125,Public,Rural,ecoledeelghabra,3106042,6,6,538,8,1,0,1,0.54,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.65104,16.48743,Public,Rural,ecoledekidane(1),3106025,1,2,58,1,0,0,0,17.79,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.7207,16.52555,Public,Urbain,Ecoleelleboktijare,3106018,3,3,249,3,0,0,0,14.53,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.69868,16.6726,Public,Urbain,EcoleGalbenaaje,3106041,1,2,84,1,0,0,0,4.28,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.74276,16.62345,Public,Rural,ecolelegleibatt,3106036,4,5,216,3,0,0,2,8.25,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.72619,16.80026,Public,Rural,Ecoletweijil,3106007,2,2,50,1,0,0,1,6.38,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-12.57341,16.76828,Public,Rural,Ecoleuudeynousse2,3106004,1,2,78,1,0,0,0,7.37,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-13.43085,16.66503333,Public,Rural,ELMEGRANE,3106003,1,2,127,1,0,0,4,3.43,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,El  Ghabra,-13.01013333,16.64788333,Public,Rural,OUDEYNESS1,3106005,2,4,139,2,0,0,0,7.37,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,Gueller,-12.1887,16.82754,Public,Rural,ecelehseyayare,3102018,1,2,105,1,0,0,0,31.93,No Service,Tower1,MR2G0054,17.077323,-12.04062
03-Assaba,Barkeiwel,Gueller,-12.20787,16.8657,Public,Rural,ecoledeBava,3102016,1,2,107,1,0,0,2,29.5,No Service,Tower1,MR2G0054,17.077323,-12.04062
03-Assaba,Barkeiwel,Gueller,-12.1588,16.72393,Public,Rural,ecoledeGuelleur,3102001,4,6,291,3,0,0,0,35.42,No Service,Tower1,MC3G0273,16.82219444,-11.84230556
03-Assaba,Barkeiwel,Gueller,-12.293,16.68058,Public,Rural,ecoledevareeeliyna,3102012,1,2,70,1,0,0,0,22.31,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Gueller,-12.85861667,16.64676667,Public,Rural,IDEGHYR,3102008,1,2,138,1,0,0,0,26.16,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Gueller,-13.24576667,16.62955,Public,Rural,TEJEMOUAEZELEILIG,3102010,3,3,178,3,0,0,0,24.37,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Laweissi,-12.67335,16.3329,Public,Rural,AKWATILENAMOUSS,3104021,1,2,73,1,0,0,0,40.94,No Service,Tower1,MR2G0020,15.8202222,-12.22875
03-Assaba,Barkeiwel,Laweissi,-12.39942,16.25611,Public,Rural,ecelchelketehleeely,3104015,1,2,69,1,0,0,0,32.27,No Service,Tower1,MR2G0069,16.0231,-12.5795
03-Assaba,Barkeiwel,Laweissi,-12.15715,16.19391,Public,Rural,ecelzeghe,3104040,2,2,117,2,0,0,0,42.25,No Service,Tower1,MR2G0020,15.8202222,-12.22875
03-Assaba,Barkeiwel,Laweissi,-11.97509,16.3366,Public,Rural,ecoledethahretegualoula,3104047,1,2,125,1,0,0,0,31.21,No Service,Tower1,MA2G0153,16.45899,-11.71184
03-Assaba,Barkeiwel,Laweissi,-12.40083,16.32786,Public,Rural,ecoledevarealechoucha+barize,3104018,3,4,277,3,0,0,0,33.79,No Service,Tower1,MC2G0064,16.286233,-12.714433
03-Assaba,Barkeiwel,Laweissi,-12.23022,16.23964,Public,Urbain,Ecolelaweissi,3104049,7,6,408,6,0,1,16,44.4,No Service,Tower1,MR2G0069,16.0231,-12.5795
03-Assaba,Barkeiwel,Laweissi,-12.03719,16.16803,Public,Rural,egdemballaecele,3104042,2,4,127,2,0,0,4,43.76,No Service,Tower1,MR2G0020,15.8202222,-12.22875
03-Assaba,Barkeiwel,Laweissi,-12.1853,16.241367,Public,Rural,EHELABEIDALLA,3104023,1,2,75,1,0,0,0,47.06,No Service,Tower1,MR2G0020,15.8202222,-12.22875
03-Assaba,Barkeiwel,Laweissi,-12.74624,16.5732,Public,Rural,galoule,3104048,1,2,89,1,0,0,0,31.21,No Service,Tower1,MA2G0153,16.45899,-11.71184
03-Assaba,Barkeiwel,Laweissi,-12.26222,16.36198,Public,Rural,hasisidi,3104004,2,2,152,1,0,0,0,40.85,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Laweissi,-12.26975,16.26296,Public,Rural,lembeydieecel,3104028,2,2,70,1,0,0,0,42.5,No Service,Tower1,MR2G0069,16.0231,-12.5795
03-Assaba,Barkeiwel,Laweissi,-12.67336667,16.2401,Public,Rural,MSABLAEWEISS,3104032,1,2,165,1,0,0,0,44.23,No Service,Tower1,MR2G0069,16.0231,-12.5795
03-Assaba,Barkeiwel,Lebheir,-12.07812,16.55763,Public,Rural,eclelebheyre,3103019,4,5,282,4,1,0,0,38.68,No Service,Tower1,MC3G0273,16.82219444,-11.84230556
03-Assaba,Barkeiwel,Lebheir,-12.18421,16.46555,Public,Rural,Ecolechilakhetifagha,3103001,2,3,129,2,0,0,0,39.41,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Lebheir,-11.99047,16.42176,Public,Rural,Ecoledakhletakwalisse,3103014,1,2,47,1,0,0,0,30,No Service,Tower1,MA2G0153,16.45899,-11.71184
03-Assaba,Barkeiwel,Lebheir,-12.24939,16.50316,Public,Rural,Ecolegalbem'bareck,3103028,2,3,83,1,0,0,0,31.3,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Lebheir,-12.10234,16.51374,Public,Rural,ehsseyeatguigue,3103016,1,2,106,1,0,0,0,42.08,No Service,Tower1,MA2G0153,16.45899,-11.71184
03-Assaba,Barkeiwel,Lebheir,-12.17081,16.51756,Public,Rural,hasisideehmed,3103021,1,2,135,1,0,0,0,38.05,No Service,Tower1,MR2G0015,16.65,-12.5
03-Assaba,Barkeiwel,Lebheir,-12.0448,16.43414,Public,Rural,selliecele,3103012,1,2,51,1,0,0,0,35.62,No Service,Tower1,MA2G0153,16.45899,-11.71184
03-Assaba,Barkeiwel,R’Dheidhie,-12.71621,16.98255,Public,Rural,ahseywan,3107010,2,2,59,1,0,0,0,27.85,No Service,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.82636,16.73579,Public,Rural,arrakhan,3107026,1,2,49,2,0,0,0,19.46,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,R’Dheidhie,-12.78336,16.852,Public,Rural,bosrayil,3107019,2,2,114,1,0,0,0,23.52,No Service,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.80934,16.84167,Public,Rural,bouzreybiye,3107022,1,2,51,1,0,0,0,25.7,No Service,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.78769,16.67805,Public,Rural,cherguemougue,3107027,1,2,43,1,0,0,0,13.1,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,R’Dheidhie,-12.5387,16.9813,Public,Rural,ECOLEEJAR,3107008,2,3,134,2,0,0,0,27.85,No Service,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.79125,16.7951,Public,Rural,ECOLELEHNEIKATE+LBAKHIE,3107031,4,6,235,5,0,0,0,21.02,No Service,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,R’Dheidhie,-12.81203,16.75163,Public,Rural,ecolelharamein,3107025,4,6,389,6,0,0,0,19.19,2G,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,R’Dheidhie,-12.8095,16.81242,Public,Rural,ecoleoumeygnine,3107004,1,1,54,1,0,0,0,23.74,No Service,Tower1,MA2G0145,16.6465,-12.66919
03-Assaba,Barkeiwel,R’Dheidhie,-12.622833,16.814117,Public,Rural,ECOLERDHEIDHIE,3107001,4,6,207,5,0,0,4,15.99,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.74458,16.79016,Public,Rural,lehneykatzaidlbaghie,3107031,4,6,235,5,0,0,0,17.65,2G,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.80446,16.87895,Public,Rural,كربالةاسميسية,3107015,2,4,94,2,0,0,0,26.83,No Service,Tower1,MA2G0133,16.76846,-12.58037
03-Assaba,Barkeiwel,R’Dheidhie,-12.60613,17.01015,Public,Rural,كنكلا,3107002,2,3,107,2,0,0,0,27.01,No Service,Tower1,MA2G0133,16.76846,-12.58037
